area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
0.587698798,4.557362259,4.570392299,41,37,16,3,3,0,0,0,0,0,48,28,13,7,2,2,0,0,0,0,0
1.011933798,4.87823588,5.933489456,45,25,19,7,2,1,1,0,0,0,39,26,18,7,7,2,1,0,0,0,0
3.315829883,6.552800364,8.05575969,32,28,19,14,5,0,0,1,0,0,28,25,11,16,10,4,5,1,0,0,0
3.170563887,7.267437177,7.847552273,32,21,19,15,4,3,2,3,0,0,30,19,18,17,8,5,2,0,1,0,0
4.573084805,7.630208627,8.88455686,21,33,18,15,7,3,1,0,1,0,27,20,16,15,4,10,4,2,0,0,0
5.799650388,8.304704844,10.45740505,22,25,25,11,7,7,1,0,1,0,26,11,20,10,11,9,9,2,0,0,0
3.911501253,9.116202457,10.1099093,28,20,18,14,9,8,1,0,0,0,24,20,13,14,9,6,7,5,0,0,0
2.805093548,7.588732513,8.16768654,30,26,20,11,5,3,1,1,0,1,27,23,18,12,11,6,1,2,0,0,0
1.403558341,4.488762134,4.757925081,48,30,14,4,3,1,0,0,0,0,49,26,12,7,5,0,1,0,0,0,0
0.511210021,3.686223058,4.693512736,60,25,10,4,1,0,0,0,0,0,44,33,13,6,4,0,0,0,0,0,0
0.771111004,5.000730599,5.378206603,39,32,18,7,2,1,1,0,0,0,38,35,13,7,3,3,1,0,0,0,0
1.592999792,5.097001434,6.938830125,45,26,16,6,5,0,0,2,0,0,30,32,20,11,2,1,0,1,0,0,0
3.98618364,7.375670996,8.649338557,29,25,19,11,8,6,0,1,1,0,25,21,21,13,7,7,3,1,1,0,0
4.322835732,8.426527208,10.06455143,24,24,20,16,6,3,2,1,1,2,21,21,14,17,11,6,3,4,2,0,0
5.349814047,7.95916333,10.34415816,29,20,20,9,10,9,3,0,0,0,22,12,22,17,10,7,4,1,3,1,0
6.385192241,8.674232263,10.6281867,28,20,14,15,12,3,3,3,2,0,19,21,19,10,7,8,7,3,2,4,0
4.223437945,6.52872263,8.330804248,32,24,20,16,5,1,1,1,0,0,27,22,17,15,8,5,2,2,2,0,0
3.246796976,6.473826176,7.403265977,28,30,19,13,7,1,1,1,0,0,31,21,19,12,9,5,1,1,1,0,0
1.641430145,4.731420573,5.305539679,38,33,20,7,2,0,0,0,0,0,32,37,21,9,0,1,0,0,0,0,0
0.488110988,3.268260343,3.879533735,65,25,6,2,1,1,0,0,0,0,58,24,14,3,0,1,0,0,0,0,0
0.649414261,4.469266951,4.135217901,49,25,16,8,2,0,0,0,0,0,53,26,15,3,0,3,0,0,0,0,0
0.963203641,4.855109086,4.832393424,39,32,22,6,1,0,0,0,0,0,43,28,21,8,0,0,0,0,0,0,0
3.777887131,6.776166807,7.846929669,26,27,22,16,7,2,0,0,0,0,26,24,19,12,11,4,3,1,0,0,0
3.515109634,8.652644769,10.4529418,25,30,14,12,10,6,1,0,0,0,19,28,14,13,8,8,4,3,1,0,0
4.187584172,7.793526312,8.950158627,35,22,15,15,8,3,0,0,0,0,25,19,18,12,14,8,1,0,1,0,0
6.517636873,10.53512642,12.26985538,30,18,14,11,6,13,2,1,0,1,19,20,16,13,9,5,6,5,0,2,0
3.742456135,6.837230128,8.285777341,22,37,19,10,10,1,1,0,0,0,24,25,17,13,11,5,5,0,0,0,0
3.615204268,6.29604407,7.804918691,38,30,14,8,4,3,1,0,0,1,26,28,19,10,10,4,0,1,0,0,0
1.526478402,4.163283903,5.314209511,45,32,15,7,1,0,0,0,0,0,38,33,15,8,5,1,0,0,0,0,0
0.465995189,4.040156937,4.892262668,49,25,23,3,0,0,0,0,0,0,39,33,17,10,1,0,0,0,0,0,0
0.633582458,4.536166719,5.206251324,53,24,11,6,4,2,0,0,0,0,37,32,20,6,3,1,1,0,0,0,0
1.02816394,4.329159808,5.204763083,53,22,15,10,0,0,0,0,0,0,41,26,22,7,3,1,0,0,0,0,0
3.514224769,7.84094568,8.685025807,30,16,22,19,6,2,3,0,0,1,22,25,17,18,6,4,4,2,1,1,0
3.836207332,8.476662935,9.268154294,33,20,20,11,8,2,1,1,0,0,30,16,14,15,12,5,3,1,1,0,0
4.348580136,7.600578201,8.207450551,32,16,24,9,11,4,4,0,0,0,25,22,14,19,11,7,1,0,0,1,0
6.874783678,10.32191921,12.08621112,25,20,16,18,2,7,6,2,0,2,21,14,19,12,8,13,3,4,1,1,0
4.214637259,7.214982387,8.446350801,32,21,20,13,9,3,1,1,0,0,32,13,19,16,7,6,3,2,1,1,0
3.233777696,5.882845644,8.049686221,36,27,18,11,7,1,0,0,0,0,24,26,16,12,8,10,4,0,0,0,0
1.813504642,5.200827041,6.471707717,44,23,19,12,2,0,0,0,0,0,38,18,24,10,7,1,0,1,0,0,0
0.56133386,3.620232683,3.95169261,59,28,8,3,2,0,0,0,0,0,50,32,12,4,1,1,0,0,0,0,0
0.605152785,4.487420296,4.503653823,44,35,14,5,1,1,0,0,0,0,51,25,12,7,3,0,2,0,0,0,0
0.85290329,4.817265844,5.380067177,54,18,13,7,6,2,0,0,0,0,46,23,10,15,5,0,1,0,0,0,0
3.553778922,7.859408193,9.060789962,36,19,18,14,3,3,2,1,0,1,22,23,18,15,11,4,2,1,2,1,0
3.496337866,6.742458791,9.458383619,27,31,20,10,4,6,2,0,0,0,28,18,20,11,7,9,1,2,1,0,0
4.194920074,8.553789443,9.180865296,27,19,19,14,9,3,5,2,2,0,20,18,22,14,12,9,3,2,0,0,0
5.311874574,8.442528345,9.886687573,24,23,19,17,7,3,4,1,2,0,21,22,15,16,6,10,5,2,1,2,0
4.015982612,8.578768185,10.70820899,28,22,16,12,9,6,3,1,0,0,14,23,19,16,11,3,7,3,1,0,0
3.083040381,7.008898587,8.83736662,29,24,24,10,7,2,3,1,0,0,24,15,21,17,12,6,0,5,0,0,0
1.531158745,4.862223029,5.535986895,42,34,17,3,2,1,0,0,0,1,42,25,19,8,4,0,1,0,0,1,0
0.494395722,4.136001989,4.407654925,48,34,12,5,1,0,0,0,0,0,45,32,12,11,0,0,0,0,0,0,0
0.672119449,5.074997813,5.685873767,43,30,15,8,2,1,1,0,0,0,38,26,18,11,6,1,0,0,0,0,0
1.21997607,5.901191553,6.252614455,46,20,17,9,5,1,0,0,0,0,42,27,13,5,7,3,1,0,0,0,0
3.897191344,7.821945658,9.006060161,30,27,15,14,7,3,0,0,0,0,31,22,17,11,8,4,4,0,1,0,0
4.146006392,10.45803557,11.00607384,32,19,19,8,5,9,0,2,2,0,25,21,21,8,5,7,2,3,1,1,0
4.376990749,7.663788281,8.326601564,35,23,13,10,7,7,2,1,0,2,30,20,16,12,8,7,4,3,0,0,0
6.008427886,9.129498086,10.44159187,24,19,17,18,7,9,2,3,1,0,20,21,16,13,7,11,3,3,4,2,0
4.029521591,7.789288532,9.348724764,21,29,18,13,11,5,2,0,1,0,18,29,13,15,9,6,5,4,1,0,0
3.219210441,7.369343116,7.7081982,29,28,20,13,4,2,0,0,0,0,27,25,17,15,8,6,0,2,0,0,0
1.609911285,4.900051449,5.570237523,44,36,10,6,2,0,0,0,0,0,44,25,17,3,7,2,0,1,0,0,0
0.485866107,4.268285042,4.848576013,51,27,14,4,2,2,0,0,0,0,41,35,15,5,3,0,1,0,0,0,0
0.630273143,3.80675233,3.945230731,56,25,13,4,2,0,0,0,0,0,55,26,11,3,5,0,0,0,0,0,0
1.001158806,4.976021097,5.156915558,43,31,13,11,0,0,0,0,0,1,39,25,27,6,2,0,1,0,0,0,0
3.199619228,7.696675298,8.928370726,31,23,16,11,6,10,1,0,2,0,23,22,19,12,12,6,3,1,0,0,0
3.450632277,7.646032123,9.322567578,32,19,27,7,6,4,0,1,2,0,25,24,14,15,8,7,1,2,0,2,0
3.921651696,7.093636499,7.873062248,36,18,19,10,9,6,1,1,0,0,29,23,16,13,6,6,6,1,0,0,0
5.31426367,10.80273518,11.4180132,24,20,13,13,10,5,6,3,3,1,17,21,17,11,9,5,9,3,6,1,0
3.909087272,6.723048702,8.208408993,30,28,18,13,5,4,1,0,0,1,31,16,15,16,11,4,6,0,1,0,0
4.122803196,8.176508741,10.19483659,33,17,25,13,5,4,0,1,0,0,26,22,15,12,8,9,2,2,0,0,0
1.856111228,4.811070244,6.17322765,54,19,16,7,2,0,0,1,1,0,30,24,32,7,5,1,1,0,0,0,0
0.46998971,3.061411079,4.240920659,62,29,6,3,0,0,0,0,0,0,47,34,12,4,3,0,0,0,0,0,0
0.729250151,4.533832827,5.183517951,49,27,12,8,4,0,0,0,0,0,42,28,17,6,5,2,0,0,0,0,0
0.946214554,5.40477515,5.67652801,50,24,18,1,4,1,0,0,0,0,37,34,15,9,2,1,0,0,0,0,0
4.033950752,7.608972592,9.683185033,36,23,18,10,8,1,0,0,0,0,25,21,22,13,10,1,2,1,0,1,0
3.560909511,8.88007515,10.60677892,21,16,24,22,8,2,4,1,0,1,21,15,17,18,14,3,7,0,0,2,0
4.895885118,11.28674175,10.90695062,28,15,19,12,10,10,1,0,0,1,26,10,19,16,10,7,4,3,0,1,0
5.785658327,11.32205723,11.26364572,19,18,14,18,11,6,5,2,2,1,23,16,14,8,14,6,7,7,1,4,0
4.107352361,6.942225268,9.097724908,33,25,13,16,6,4,3,0,0,0,24,21,15,14,11,8,4,2,0,0,0
4.078746564,7.10608912,8.404596312,36,21,16,14,8,2,1,0,0,0,31,19,15,17,10,3,3,0,0,0,0
1.682367325,4.438539577,5.19002884,42,35,16,4,3,0,0,0,0,0,44,28,15,7,5,1,0,0,0,0,0
0.546556843,3.250330826,4.036579942,59,30,10,1,0,0,0,0,0,0,45,33,16,6,0,0,0,0,0,0,0
0.667295352,4.30007207,5.103882544,41,38,11,9,0,1,0,0,0,0,34,36,21,6,2,1,0,0,0,0,0
0.95749175,5.49314714,5.676580831,50,28,13,4,1,0,0,0,0,0,38,35,17,5,1,0,2,0,0,0,0
3.096441113,7.289407592,7.917471458,35,19,17,11,9,5,1,2,1,0,28,28,17,6,8,9,3,0,1,0,0
3.858210151,8.414114574,10.04145146,27,25,22,9,10,3,2,0,0,0,23,22,18,14,8,6,4,3,0,0,0
4.244606592,7.4087614,7.302134129,29,26,20,11,7,2,3,0,0,1,27,28,17,14,6,6,1,0,1,0,0
6.527546813,10.16389291,11.80231174,25,18,16,13,8,5,5,5,3,0,23,16,19,8,8,10,6,3,2,0,0
4.051810222,8.658331258,9.649574707,33,22,17,10,9,5,1,0,1,0,23,23,14,9,14,10,2,2,1,1,0
3.138014986,7.252686281,7.776313175,22,35,18,12,8,3,0,2,0,0,25,25,20,12,9,6,3,0,0,0,0
1.594547567,5.01139409,5.75634263,44,24,17,8,6,1,0,0,0,0,32,29,19,16,3,1,0,0,0,0,0
0.39093519,3.189286825,4.09773956,54,39,7,0,0,0,0,0,0,0,52,30,12,4,2,0,0,0,0,0,0
0.585741935,4.215936026,4.427560343,48,30,14,5,1,2,0,0,0,0,47,31,12,7,3,0,0,0,0,0,0
0.956735969,4.823471089,5.554071057,39,34,18,7,2,0,0,0,0,0,37,25,23,12,3,0,0,0,0,0,0
3.270858755,9.076814108,8.963821906,32,24,18,11,5,3,1,0,0,0,28,19,17,14,8,5,5,1,0,1,0
3.60190154,8.135933624,9.612416245,32,24,15,12,7,3,0,2,1,1,25,21,22,9,8,4,4,3,1,1,0
5.561774105,10.97482742,10.18769914,27,20,20,10,9,5,4,0,0,1,28,21,18,10,4,8,4,3,0,0,0
5.462442163,8.885233832,11.52121695,22,23,26,10,5,6,3,1,1,1,16,17,15,18,8,8,10,4,1,1,0
4.324803434,7.213026162,8.968295678,31,20,25,13,5,1,4,1,0,0,26,19,14,16,11,8,3,1,1,0,0
3.52434377,8.015737465,8.489366573,28,30,16,15,4,5,0,0,0,0,21,28,17,16,10,4,0,1,1,0,0
2.289511773,5.342598706,6.174765759,39,31,18,7,2,2,1,0,0,0,42,31,9,7,6,2,1,0,0,0,0
0.447788833,3.683846214,4.013718728,54,32,12,2,0,0,0,0,0,0,52,30,12,4,2,0,0,0,0,0,0
0.608273499,4.904458718,4.576453552,43,31,18,2,6,0,0,0,0,0,47,32,10,7,4,0,0,0,0,0,0
1.071276899,6.478611025,6.347778354,37,42,8,6,3,0,2,0,0,0,39,29,20,5,2,1,1,1,0,0,0
2.75313013,7.326388115,7.283275878,29,25,24,12,7,1,0,0,0,0,33,18,20,13,8,3,4,1,0,0,0
3.944678497,7.719210174,9.967498525,22,29,23,12,4,5,4,1,0,0,24,22,15,11,10,10,3,3,0,0,0
4.221745271,8.607171856,8.790195299,29,19,21,10,7,8,2,1,1,0,30,23,13,13,5,4,5,4,1,1,0
4.830190435,8.976503883,10.88842368,27,18,20,11,8,8,3,0,2,1,17,16,19,14,13,9,4,4,1,2,0
3.89295051,6.622792197,8.827991778,33,26,14,15,8,1,3,0,0,0,17,25,20,17,11,3,5,2,0,0,0
2.935963852,5.997612356,6.857911482,37,26,22,4,5,4,0,0,0,1,32,29,15,7,10,5,2,0,0,0,0
1.809909153,4.916399698,5.52104265,38,35,18,8,1,0,0,0,0,0,31,36,21,5,5,1,1,0,0,0,0
0.420505238,3.546658823,3.643754594,54,30,15,1,0,0,0,0,0,0,59,23,14,3,1,0,0,0,0,0,0
0.566442935,3.741347657,3.97821,59,25,9,3,4,0,0,0,0,0,57,23,13,2,4,1,0,0,0,0,0
1.315365579,4.394272253,5.942448055,52,34,10,2,0,0,0,0,0,0,40,31,19,6,1,1,0,0,0,0,0
3.471292997,8.899446528,9.45610126,34,19,22,11,7,2,1,0,0,0,28,22,13,17,8,6,1,2,1,0,0
3.176492965,6.169845166,8.572766703,33,32,16,11,4,2,2,0,0,0,27,13,23,19,10,3,1,1,2,0,0
5.321826081,10.68483802,11.34747616,20,22,12,14,13,7,5,4,0,0,14,24,17,13,12,8,4,2,4,0,0
5.2479485,10.47087776,11.52731176,18,15,19,15,14,10,5,4,0,0,12,23,9,20,16,8,3,4,3,2,0
4.08084535,7.564697796,9.093437953,31,26,11,13,12,3,2,1,0,0,23,21,16,17,9,8,4,2,0,0,0
3.775999352,7.197794567,9.196036656,29,28,15,14,10,1,1,1,0,1,22,25,16,18,6,7,2,1,0,0,0
1.889226222,5.822284355,6.438815705,36,24,24,11,3,2,0,0,0,0,26,31,21,15,5,1,1,0,0,0,0
0.484766241,3.551729709,4.256802323,61,26,8,3,1,0,1,0,0,0,54,27,11,4,3,0,1,0,0,0,0
0.614409565,3.835190212,4.558795866,52,28,18,2,0,0,0,0,0,0,44,28,20,7,1,0,0,0,0,0,0
1.082325581,5.810178975,6.258237253,40,30,18,6,4,0,0,0,0,0,39,31,13,7,6,0,2,0,0,0,0
2.705017334,7.886621315,8.565176947,26,25,17,12,10,5,4,1,0,0,30,22,16,8,9,7,3,4,0,0,0
3.150807905,7.11562334,8.617557481,31,23,24,16,1,1,2,0,0,0,22,24,20,16,9,4,0,2,1,1,0
4.697530699,7.614235328,8.511435956,26,30,22,11,4,2,2,1,0,0,25,27,18,13,5,2,6,0,1,1,0
5.294258474,8.815988779,10.59995117,27,25,14,7,12,5,5,5,0,0,22,17,20,13,6,6,5,7,1,2,0
4.705548111,7.793924488,10.30713094,23,25,20,23,4,3,1,1,0,0,22,20,16,13,14,5,3,4,1,0,0
2.920043184,6.627745803,8.031043768,28,28,19,19,3,2,0,0,1,0,26,22,21,10,11,7,2,0,1,0,0
1.683952969,5.589443787,6.294863807,40,31,16,8,1,2,0,0,0,0,28,38,16,11,4,1,0,0,0,1,0
0.43504004,3.209356852,3.73474037,59,34,6,1,0,0,0,0,0,0,55,29,11,5,0,0,0,0,0,0,0
0.564449144,4.137225912,4.175099802,50,35,8,4,2,0,1,0,0,0,47,33,15,2,2,1,0,0,0,0,0
0.89272968,5.137330756,4.695956466,42,35,16,5,0,0,0,0,0,0,47,34,9,8,0,0,0,0,0,1,0
3.111688048,7.883103409,8.820745122,29,23,23,10,6,5,0,1,1,0,27,17,25,11,9,2,2,3,1,2,0
3.270421441,7.060273561,7.885781456,31,23,21,10,9,3,0,2,0,1,21,31,19,16,3,3,4,2,1,0,0
4.835762806,7.583076499,8.742410411,28,30,15,10,10,1,4,1,0,0,26,19,20,11,10,7,4,0,2,1,0
6.285726332,11.20534512,12.58624612,22,18,21,12,10,7,2,1,0,2,22,12,21,12,10,5,5,6,0,1,0
4.377440188,7.580928057,9.238906268,26,20,22,16,9,5,2,0,0,0,22,17,25,9,13,5,6,3,0,0,0
3.450992554,6.663428777,7.455316808,40,19,17,10,7,5,1,0,1,0,26,27,21,11,5,5,3,2,0,0,0
2.360662281,5.249922749,6.980944923,39,37,11,8,3,0,0,1,0,1,30,35,16,7,7,3,0,0,0,0,0
0.539305771,3.976733087,4.379675461,51,28,13,5,3,0,0,0,0,0,52,22,14,11,1,0,0,0,0,0,0
0.621118869,4.593214273,4.712347834,44,30,21,3,2,0,0,0,0,0,44,32,15,5,4,0,0,0,0,0,0
1.447418732,6.503585046,7.432005165,46,24,17,7,4,0,0,0,0,0,36,24,24,9,3,2,0,0,0,0,0
2.837292279,6.895415326,7.888358083,40,22,18,8,5,2,3,0,0,0,32,22,15,9,10,7,2,0,1,1,0
3.361225835,6.16566482,8.348319576,34,27,21,8,6,4,0,0,0,0,31,17,16,16,3,9,5,3,0,0,0
4.027080191,8.415950939,8.890273006,25,21,17,18,9,4,4,2,0,0,26,16,21,13,11,7,3,2,1,0,0
5.430739416,10.58649445,11.56028664,25,21,17,14,6,2,6,3,3,0,23,15,25,12,1,6,6,5,1,2,0
0.29030788,2.248956053,2.229175427,87,3,6,0,0,1,3,0,0,0,88,3,3,1,3,0,2,0,0,0,1
0.178040374,2.409243449,1.901200083,78,16,4,0,1,1,0,0,0,0,87,11,0,0,2,0,0,0,0,0,1
0.125037892,1.539149675,1.392308337,94,6,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,1
0.702979824,2.034470511,2.010792184,91,5,2,0,0,0,0,0,1,1,92,6,0,0,0,0,0,0,0,0,1
0.332496328,3.725064256,3.695475271,54,29,11,5,1,0,0,0,0,0,51,35,12,2,0,0,0,0,0,0,1
0.416503539,4.734400347,4.719118272,48,28,13,7,3,1,0,0,0,0,44,34,9,8,5,0,0,0,0,0,1
0.429543778,4.345882086,4.005859436,63,25,4,0,2,1,2,0,1,2,58,24,10,5,1,1,1,0,0,0,1
0.492221565,4.918289381,3.416372778,46,36,5,4,5,2,0,1,1,0,67,25,1,1,1,5,0,0,0,0,1
0.377485534,4.275836503,3.359424777,47,33,13,5,0,2,0,0,0,0,59,30,8,1,2,0,0,0,0,0,1
0.334652359,4.458235641,3.897936476,55,22,13,5,2,1,2,0,0,0,58,22,11,4,3,2,0,0,0,0,1
0.239648613,2.403889141,2.782790925,76,19,2,2,1,0,0,0,0,0,65,27,7,1,0,0,0,0,0,0,1
0.209515553,1.968307359,1.505761896,89,7,1,1,0,0,2,0,0,0,96,1,1,0,0,2,0,0,0,0,1
0.239149968,1.67251933,1.405809265,93,5,0,1,0,1,0,0,0,0,95,3,2,0,0,0,0,0,0,0,1
0.077488332,1.150785647,1.040581088,99,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.068393901,1.099480419,0.902269768,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.22601302,2.527985189,2.017960213,95,3,0,0,0,0,0,0,0,0,94,3,1,0,0,0,0,0,0,0,1
0.133615973,2.142198961,1.981760307,80,10,4,4,1,1,0,0,0,0,86,6,2,3,1,1,1,0,0,0,1
0.009779192,0.485122497,0.416590016,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.023444212,0.811423147,0.621795556,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.049893221,0.903427825,0.7884549,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.069765095,0.929963571,0.841432098,98,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.677508322,5.720300401,4.985493797,47,18,14,9,5,2,5,0,0,0,55,18,11,6,4,6,0,0,0,0,1
0.211505782,1.984345849,1.772576944,89,8,1,0,0,0,2,0,0,0,90,7,1,0,1,1,0,0,0,0,1
0.086829969,1.234924023,1.045742621,98,2,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.080753296,0.998778877,0.998229386,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.053076787,0.960824176,0.931821816,97,3,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.607038622,1.705602498,2.115593186,93,4,0,1,0,1,0,0,0,0,94,3,1,0,0,0,0,0,0,0,1
0.012071839,0.641836881,0.433404175,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.109792383,1.544679807,1.245995962,89,6,2,2,1,0,0,0,0,0,91,2,7,0,0,0,0,0,0,0,1
0.430075702,3.984382342,4.082852079,56,30,3,5,5,1,0,0,0,0,54,24,13,5,4,0,0,0,0,0,1
0.326455752,4.058249706,3.316799717,57,25,6,6,3,2,0,1,0,0,68,17,9,5,1,0,0,0,0,0,1
0.333470461,2.742937402,3.24117381,77,11,5,4,2,1,0,0,0,0,74,11,5,3,3,3,1,0,0,0,1
0.132629469,1.648796579,1.526262287,91,9,0,0,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,1
0.496146888,3.487967978,3.344117339,69,15,6,7,1,0,2,0,0,0,74,11,5,3,4,3,0,0,0,0,1
0.372678584,3.457623606,3.543149675,60,26,8,6,0,0,0,0,0,0,56,25,15,4,0,0,0,0,0,0,1
0.654969038,4.885712901,4.428119217,54,26,5,8,0,1,1,3,1,1,58,22,10,1,4,2,2,1,0,0,1
0.022546384,0.699728104,0.61971067,98,2,0,0,0,0,0,0,0,0,98,2,0,0,0,0,0,0,0,0,1
0.010109874,0.492893801,0.429417626,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.029606452,0.893361085,0.655202023,98,2,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.337414047,3.408251275,2.793158544,63,21,9,6,1,0,0,0,0,0,74,15,9,2,0,0,0,0,0,0,1
0.108265412,1.0482027,1.027962033,100,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.529339738,4.188013443,3.980681836,52,29,10,7,1,1,0,0,0,0,56,21,18,2,3,0,0,0,0,0,1
0.769343713,5.694226158,4.020042842,65,12,4,8,3,1,0,2,1,1,73,9,5,6,0,2,2,2,1,0,1
0.730175587,5.220888443,4.341606625,72,12,4,0,2,2,2,1,1,0,67,18,4,2,2,3,1,1,1,0,1
0.136356248,1.519955398,1.348574677,90,6,3,1,0,0,0,0,0,0,90,8,2,0,0,0,0,0,0,0,1
0.328478008,4.232851262,3.580802466,53,26,13,3,3,0,1,1,0,0,56,30,7,6,1,0,0,0,0,0,1
0.357182196,4.204305794,3.742917676,53,25,16,3,1,1,1,0,0,0,59,27,9,1,2,1,0,1,0,0,1
0.185103498,1.505948965,1.43770205,88,4,3,5,0,0,0,0,0,0,86,7,6,1,0,0,0,0,0,0,1
0.021518934,0.562409556,0.551634401,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.040969185,0.83796558,0.801052701,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.064152463,0.986053591,1.048948585,100,0,0,0,0,0,0,0,0,0,98,0,0,2,0,0,0,0,0,0,1
0.363216928,4.784836599,4.217972218,60,19,9,1,3,1,6,1,0,0,63,12,12,6,5,0,2,0,0,0,1
0.188895656,1.706682327,1.527783356,92,5,1,1,1,0,0,0,0,0,93,4,2,1,0,0,0,0,0,0,1
0.687898806,2.592666043,2.367911584,80,14,2,2,0,1,0,0,1,0,86,10,2,0,0,0,0,0,0,1,1
0.080162604,1.18111322,1.154080129,95,4,1,0,0,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,1
0.249082216,2.840287722,2.724963328,72,15,6,5,2,0,0,0,0,0,73,16,6,3,1,1,0,0,0,0,1
0.0224228,0.646179468,0.580779246,99,1,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.010823312,0.539007699,0.455651915,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.022879722,0.608742485,0.551879359,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.047237623,0.832419856,0.749404748,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.158607773,1.588827815,2.192820394,87,7,6,0,0,0,0,0,0,0,78,12,7,2,1,0,0,0,0,0,1
0.300661153,2.595230506,2.219074315,77,11,10,1,1,0,0,0,0,0,81,11,5,1,2,0,0,0,0,0,1
0.430001975,2.559430489,2.226763306,86,6,1,2,2,2,0,1,0,0,87,5,4,1,1,0,1,1,0,0,1
0.144606639,1.494855871,1.436785025,94,4,0,1,1,0,0,0,0,0,96,1,1,2,0,0,0,0,0,0,1
0.142153455,2.57769443,1.490921033,92,4,2,0,0,0,0,0,0,0,94,4,0,0,0,1,1,0,0,0,1
0.055138441,0.897736132,1.001222437,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.04425483,0.828899463,0.799521259,100,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.155954794,3.25975248,2.882866982,66,18,10,5,1,0,0,0,0,0,73,17,5,2,2,1,0,0,0,0,1
0.21763054,3.616778819,3.192728337,63,19,11,4,2,1,0,0,0,0,59,33,6,2,0,0,0,0,0,0,1
0.294313228,2.204919526,2.242583165,76,15,8,1,0,0,0,0,0,0,72,23,5,0,0,0,0,0,0,0,1
0.359805855,4.082438916,4.641158785,60,19,13,4,0,4,0,0,0,0,48,22,18,7,5,0,0,0,0,0,1
0.462576042,5.192390029,4.906601442,45,19,20,13,1,2,0,0,0,0,47,27,13,9,3,1,0,0,0,0,1
0.22529671,2.024314118,2.025660338,84,10,3,1,2,0,0,0,0,0,87,7,1,3,1,1,0,0,0,0,1
0.088405573,1.247654373,1.189938287,98,2,0,0,0,0,0,0,0,0,98,2,0,0,0,0,0,0,0,0,1
0.17550185,1.939559279,1.774953547,85,11,3,1,0,0,0,0,0,0,87,8,3,0,1,1,0,0,0,0,1
0.46675667,6.544071029,4.887124059,36,22,20,9,9,3,1,0,0,0,50,23,12,7,5,2,1,0,0,0,1
0.456637881,4.465141402,4.913292822,51,24,11,11,3,0,0,0,0,0,50,24,13,6,4,0,3,0,0,0,1
0.011528884,0.548898303,0.459989079,99,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.094719757,1.714649167,1.851717369,86,6,6,2,0,0,0,0,0,0,85,5,8,1,1,0,0,0,0,0,1
0.106530681,1.562041598,1.653372074,90,6,4,0,0,0,0,0,0,0,79,20,1,0,0,0,0,0,0,0,1
0.062063946,1.128867027,0.900987779,96,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.114665231,1.295658733,0.998419245,97,3,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,1
0.123674809,1.50000726,1.374963668,94,6,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,1
0.092189253,1.144163576,1.107899523,99,1,0,0,0,0,0,0,0,0,98,2,0,0,0,0,0,0,0,0,1
0.086745258,1.138656699,1.018525735,99,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
0.05147602,0.853798146,0.821997304,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1
